#g=1.66238255314473 TStar=1 mDSqr=4.1452736295 mQSqr=0.460585958833333 qHatBar=1.82320406220216
0.5 0.001 0.143797123201647 0.143796862126102 0.113177871265339
0.5 0.00110367395430528 0.143797150017241 0.143796835490897 0.113177953846804
0.5 0.00121809619741186 0.143797181996794 0.143796803122052 0.113178052905403
0.5 0.00134438104692178 0.143797220117576 0.143796763785087 0.113178171701714
0.5 0.00148375834614923 0.143797265537113 0.143796715980465 0.113178314134191
0.5 0.00163758544112799 0.143797319626371 0.143796657885159 0.113178484864176
0.5 0.00180736039932249 0.143797384007527 0.143796587284447 0.113178689461274
0.5 0.00199473659877503 0.143797460597321 0.14379650148618 0.113178934580156
0.5 0.00220153882976751 0.143797551660049 0.143796397219528 0.113179228166389
0.5 0.00242978106580613 0.143797659866309 0.143796270508766 0.11317957970655
0.5 0.00268168607699435 0.143797788364429 0.143796116523364 0.113180000517018
0.5 0.00295970707680178 0.143797940859775 0.143795929392032 0.113180504096734
0.5 0.00326655161303915 0.143798121710624 0.143795701980843 0.113181106538639
0.5 0.00360520793570522 0.143798336033783 0.14379542561919 0.113181827016717
0.5 0.00397897409849257 0.143798589831449 0.143795089771607 0.113182688367788
0.5 0.00439149007736159 0.143798890130962 0.143794681633708 0.113183717772361
0.5 0.00484677321897408 0.143799245150591 0.143794185646993 0.113184947566199
0.5 0.00534925736420607 0.143799664478492 0.143793582903362 0.113186416189326
0.5 0.00590383602774996 0.143800159288047 0.143792850427898 0.113188169312427
0.5 0.0065159100543168 0.143800742565806 0.14379196030092 0.113190261152132
0.5 0.00719144021554537 0.143801429376717 0.143790878599386 0.113192756024719
0.5 0.00793700525984099 0.143802237148175 0.143789564102889 0.113195730156028
0.5 0.00875986598047054 0.143803185989619 0.14378796673196 0.113199273805076
0.5 0.00966803592585025 0.143804299028125 0.14378602564283 0.113203493735568
0.5 0.0106703594406487 0.143805602774611 0.143783666926363 0.113208516083896
0.5 0.0117765977977194 0.143807127494213 0.143780800806709 0.113214489688212
0.5 0.0129975242596719 0.143808907590534 0.143777318257296 0.11322158991477
0.5 0.0143450289958509 0.143810981966994 0.143773086890722 0.113230023056579
0.5 0.0158322348764747 0.143813394363763 0.143767945996436 0.113240031337737
0.5 0.0174736252716089 0.143816193618022 0.143761700530553 0.113251898581992
0.5 0.0192851850995653 0.143819433823772 0.143754113870427 0.113265956566077
0.5 0.0212845564983466 0.143823174320733 0.143744899070813 0.11328259206369
0.5 0.0234912106361644 0.14382747944833 0.143733708352224 0.113302254551604
0.5 0.0259266373342338 0.143832417964208 0.143720120478314 0.113325464479746
0.5 0.0286145543485128 0.143838062014302 0.143703625651268 0.113352821946212
0.5 0.0315811383485066 0.143844485504119 0.143683607493343 0.113385015516036
0.5 0.0348552798425585 0.143851761706074 0.143659321653413 0.113422830738107
0.5 0.0384688645322537 0.143859959880807 0.143629870513318 0.113467157817177
0.5 0.0424570838359467 0.143869140715308 0.143594173502741 0.11351899761933
0.5 0.0468587776054902 0.143879350290254 0.143550932468698 0.113579464918002
0.5 0.0517168123737632 0.143890612373825 0.143498591682454 0.113649787617438
0.5 0.0570784988166157 0.143902918832365 0.143435292131439 0.113731300283801
0.5 0.0629960524947436 0.143916217979896 0.143358819914027 0.113825430075537
0.5 0.0695271023624969 0.14393040094718 0.143266548945117 0.113933672943067
0.5 0.0767352519958052 0.143945286280573 0.14315537850447 0.114057558300504
0.5 0.0846906990048226 0.143960603353091 0.143021666731099 0.114198599956479
0.5 0.093470918663531 0.143975975659944 0.142861161869438 0.11435822643087
0.5 0.103161418413927 0.143990905557951 0.142668933742665 0.114537705132181
0.5 0.11385657059264 0.144004762793614 0.142439308873174 0.114738040971529
