#g=2 TStar=1 mDSqr=6 mQSqr=0.666666666666667 qHatBar=3.81971863420549
10 0.948283187626237 0.107055161222734 0.0780591133155693 0.0774230907546608
10 0.95314122239451 0.107467725400627 0.0783773075628054 0.0778699625570339
10 0.957542916164053 0.107825640545737 0.0786613647290495 0.0782596257362071
10 0.961531135467746 0.108134053155919 0.0789126425493264 0.0785967680447222
10 0.965144720157442 0.108398516483274 0.0791329505582199 0.07888668397412
10 0.968418861651493 0.108623316240048 0.0793246232600353 0.0791335917771663
10 0.971385445651487 0.108813656585261 0.0794900855727534 0.0793427828594539
10 0.974073362665766 0.108974041855035 0.0796319300645926 0.0795189695628521
10 0.976508789363836 0.109108600886178 0.0797527503653276 0.0796665589276948
10 0.978715443501653 0.109221058284978 0.0798550634709677 0.0797895944540412
10 0.980714814900435 0.109314726608333 0.0799412543840488 0.0798917272079229
10 0.982526374728391 0.109392514472851 0.0800135231797247 0.0799761913460005
10 0.984167765123525 0.109456948585806 0.0800738680143001 0.0800458190804218
10 0.985654971004149 0.109510972116799 0.0801248494354331 0.080102971288364
10 0.987002475740328 0.109554961658596 0.0801664853664725 0.0801499147892154
10 0.988223402202281 0.109591209934456 0.0802009165304235 0.0801883386328415
10 0.989329640559351 0.109621034121945 0.0802293200862789 0.0802197364623086
10 0.99033196407415 0.109645545029511 0.080252701098505 0.0802453570869333
10 0.991240134019529 0.109665670029236 0.0802718064439946 0.0802668452273552
10 0.992062994740159 0.109682180529567 0.0802875890054638 0.0802838877649899
10 0.992808559784455 0.109695716324568 0.0803005217287289 0.0802977597489681
10 0.993484089945683 0.109706808719611 0.0803111064349204 0.0803090438372087
10 0.99409616397225 0.109715894973485 0.080319760269509 0.0803182179528211
10 0.994650742635794 0.109723334292119 0.0803268288122909 0.0803256732375494
10 0.995153226781026 0.109729423214938 0.0803325975970521 0.0803317293105276
10 0.995608509922638 0.109734405506437 0.0803373035896982 0.0803366484148542
10 0.996021025901507 0.10973848135742 0.080341141015723 0.0803406441050383
10 0.996394792064295 0.109741815030234 0.0803442675408838 0.0803438880350053
10 0.996733448386961 0.10974454122352 0.0803468136187554 0.0803465211768448
10 0.997040292923198 0.109746770321273 0.0803488860935606 0.0803486581992984
10 0.997318313923006 0.109748592748034 0.0803505723873126 0.0803503923366021
10 0.997570218934194 0.10975008254003 0.0803519439545463 0.0803517993591245
10 0.997798461170233 0.10975130030375 0.0803530591597058 0.0803529408345008
10 0.998005263401225 0.10975229563041 0.0803539656326993 0.0803538667691039
10 0.998192639600678 0.109753109096063 0.0803547022266916 0.080354617778649
10 0.998362414558872 0.109753773887014 0.0803553006101079 0.0803552268384224
10 0.998516241653851 0.109754317147676 0.0803557865894162 0.0803557207236898
10 0.998655618953078 0.109754761071405 0.0803561811781316 0.0803561211660307
10 0.998781903802588 0.109755123806968 0.0803565014862042 0.0803564458066877
10 0.998896326045695 0.109755420188953 0.080356718154242 0.0803567089630065
10 0.999 0.109755662346645 0.0803569290584298 0.0803569222512247

10.2261980871738 0.001 0.109755596023074 0.109755167679357 0.0803568417656122
10.2261980871738 0.00110367395430528 0.109755339405085 0.109754824951079 0.0803566109045749
10.2261980871738 0.00121809619741186 0.109755025409505 0.109754407657217 0.0803563263371561
10.2261980871738 0.00134438104692178 0.1097546412233 0.109753899583113 0.0803559756084885
10.2261980871738 0.00148375834614923 0.109754171173066 0.109753280987609 0.0803555433784308
10.2261980871738 0.00163758544112799 0.109753596095891 0.109752527845275 0.0803550107635685
10.2261980871738 0.00180736039932249 0.109752892556547 0.10975161091047 0.0803543545115997
10.2261980871738 0.00199473659877503 0.109752031907522 0.109750494595566 0.0803535460038233
10.2261980871738 0.00220153882976751 0.109750979124929 0.109749135590768 0.0803525500099667
10.2261980871738 0.00242978106580613 0.109749691407085 0.109747481206392 0.0803513231787716
10.2261980871738 0.00268168607699435 0.109748116446326 0.109745467340934 0.0803498121626164
10.2261980871738 0.00295970707680178 0.109746190345205 0.109743016037592 0.0803479513392204
10.2261980871738 0.00326655161303915 0.109743835057798 0.109740032500483 0.0803456599940619
10.2261980871738 0.00360520793570522 0.10974095530286 0.109736401505979 0.08034283889447
10.2261980871738 0.00397897409849257 0.109737434791072 0.109731983038725 0.0803393660736042
10.2261980871738 0.00439149007736159 0.109733131677032 0.109726607048458 0.080335091707954
10.2261980871738 0.00484677321897408 0.109727873030593 0.109720067106055 0.080329833970192
10.2261980871738 0.00534925736420607 0.109721448188651 0.109712112801682 0.0803233650499062
10.2261980871738 0.00590383602774996 0.109713600728101 0.109702440606219 0.0803154077270265
10.2261980871738 0.0065159100543168 0.109704018859421 0.109690682974343 0.0803056234526302
10.2261980871738 0.00719144021554537 0.10969232558605 0.10967639701279 0.0802935983369483
10.2261980871738 0.00793700525984099 0.109678060330685 0.109659044390665 0.0802788272254149
10.2261980871738 0.00875986598047054 0.10966066626887 0.109637976717473 0.0802606948481969
10.2261980871738 0.00966803592585025 0.109639472267141 0.109612415261622 0.080238227740307
10.2261980871738 0.0106703594406487 0.109613669827425 0.109581425402467 0.0802110112019372
10.2261980871738 0.0117765977977194 0.109582287824144 0.109543888597874 0.080177689344414
10.2261980871738 0.0129975242596719 0.109544164293206 0.109498471131097 0.0801369518309936
10.2261980871738 0.0143450289958509 0.109497709127532 0.10944338489402 0.0800872341521068
10.2261980871738 0.0158322348764747 0.109441754963705 0.1093772295203 0.0800266811840754
10.2261980871738 0.0174736252716089 0.109374099181606 0.109297538140331 0.0799531105708879
10.2261980871738 0.0192851850995653 0.109292481204471 0.109201746120454 0.0798639778372182
10.2261980871738 0.0212845564983466 0.109193897289449 0.109086502970544 0.0797559637859325
10.2261980871738 0.0234912106361644 0.109076103979552 0.108949172108217 0.0796265022668782
10.2261980871738 0.0259266373342338 0.108935297496013 0.108785505779575 0.0794714554075964
10.2261980871738 0.0286145543485128 0.108767645129355 0.108591172502127 0.0792866828872835
10.2261980871738 0.0315811383485066 0.108568911452715 0.108361380678532 0.0790676871668625
10.2261980871738 0.0348552798425585 0.108334496984435 0.108090909250518 0.0788097068513679
10.2261980871738 0.0384688645322537 0.108059498905437 0.10777416535386 0.0785078013505336
10.2261980871738 0.0424570838359467 0.107738799932739 0.107405270781839 0.0781569724694267
10.2261980871738 0.0468587776054902 0.107367200050253 0.10697817573795 0.0777523549026892
10.2261980871738 0.0517168123737632 0.106939553099862 0.106486801703067 0.0772893399832358
10.2261980871738 0.0570784988166157 0.106450968356665 0.105925201123146 0.076763832891612
10.2261980871738 0.0629960524947436 0.105896962481692 0.105287738430525 0.0761723272936203
10.2261980871738 0.0695271023624969 0.105273710294013 0.104569266028095 0.0755121952486164
10.2261980871738 0.0767352519958052 0.10457820660502 0.103765305354175 0.0747817460468198
10.2261980871738 0.0846906990048226 0.103807750759789 0.102871473837683 0.0739796634345069
10.2261980871738 0.093470918663531 0.102963206707366 0.101886711161837 0.0731081875637415
10.2261980871738 0.103161418413927 0.102044477578576 0.100808687646522 0.0721684635121473
10.2261980871738 0.11385657059264 0.101053355164591 0.0996366646553165 0.0711634154505125
10.2261980871738 0.125660531489618 0.0999936826826292 0.0983714446069252 0.0700978392263288
10.2261980871738 0.13868825568925 0.0988714018412727 0.0970154989795097 0.0689783098845254
10.2261980871738 0.153066615572257 0.0976928403100813 0.0955710942547185 0.0678116962683674
10.2261980871738 0.16893563688076 0.0964677329209338 0.0940431639391727 0.0666076030899885
10.2261980871738 0.186449862379269 0.0952074633344136 0.0924374227067803 0.0653764395982406
10.2261980871738 0.205779856891804 0.0939256803705353 0.0907607685771015 0.0641315227146106
10.2261980871738 0.227113868372152 0.0926385144397137 0.0890212997638045 0.0628873385930654
10.2261980871738 0.250659661183863 0.0913644777969992 0.0872280513995421 0.0616612656646523
10.2261980871738 0.276646539443617 0.0901262907740585 0.0853923022406372 0.060473776554798
10.2261980871738 0.305327580132609 0.0889503446026168 0.0835265206774979 0.059349469047014
10.2261980871738 0.336982097723419 0.0878688134689255 0.0816462863432052 0.0583177000282931
10.2261980871738 0.371918364324496 0.0869205374122899 0.079769966691539 0.0574148467277832
10.2261980871738 0.410476611832769 0.0861544302807443 0.0779215147274902 0.0566861792827114
10.2261980871738 0.453032345331307 0.0856324999976548 0.0761320478948609 0.0561900072812351
10.2261980871738 0.5 0.0854358588964315 0.0744441969121869 0.0560033658118514
10.2261980871738 0.5 0.0854358588964315 0.0744441969121655 0.0560033658118514
10.2261980871738 0.546967654668693 0.0856324999976548 0.0730489094042103 0.0561900072812351
10.2261980871738 0.589523388167231 0.0861544302807443 0.0720380417141984 0.0566861792827114
10.2261980871738 0.628081635675504 0.0869205374122899 0.0713389109745999 0.0574148467277832
10.2261980871738 0.663017902276581 0.0878688134689255 0.0708958126685585 0.0583177000282931
10.2261980871738 0.694672419867391 0.0889503446026168 0.0706643439956923 0.059349469047014
10.2261980871738 0.723353460556383 0.0901262907740585 0.0706088613130955 0.060473776554798
10.2261980871738 0.749340338816137 0.0913644777969992 0.0706992160924751 0.0616612656646523
10.2261980871738 0.772886131627847 0.0926385144397137 0.0709100253500149 0.0628873385930654
10.2261980871738 0.794220143108196 0.0939256803705353 0.0712186921310122 0.0641315227146106
10.2261980871738 0.813550137620731 0.0952074633344136 0.071606047491275 0.0653764395982406
10.2261980871738 0.83106436311924 0.0964677329209338 0.0720541550142793 0.0666076030899885
10.2261980871738 0.846933384427743 0.0976928403100813 0.0725478609182254 0.0678116962683674
10.2261980871738 0.86131174431075 0.0988714018412727 0.0730726559678163 0.0689783098845254
10.2261980871738 0.874339468510382 0.0999936826826292 0.0736160113345331 0.0700978392263288
10.2261980871738 0.88614342940736 0.101053355164591 0.0741669834089699 0.0711634154505125
10.2261980871738 0.896838581586073 0.102044477578576 0.0747158621940352 0.0721684635121473
10.2261980871738 0.906529081336469 0.102963206707366 0.0752541212696959 0.0731081875637415
10.2261980871738 0.915309300995177 0.103807750759789 0.0757745945685897 0.0739796634345069
10.2261980871738 0.923264748004195 0.10457820660502 0.0762712169348139 0.0747817460468198
10.2261980871738 0.930472897637503 0.105273710294013 0.0767394900436584 0.0755121952486164
10.2261980871738 0.937003947505256 0.105896962481692 0.0771759015114425 0.0761723272936203
10.2261980871738 0.942921501183384 0.106450968356665 0.0775781830371947 0.076763832891612
10.2261980871738 0.948283187626237 0.106939553099862 0.0779450985154364 0.0772893399832358
10.2261980871738 0.95314122239451 0.107367200050253 0.0782764240223025 0.0777523549026892
10.2261980871738 0.957542916164053 0.107738799932739 0.0785727154324674 0.0781569724694267
10.2261980871738 0.961531135467746 0.108059498905437 0.0788352663491462 0.0785078013505336
10.2261980871738 0.965144720157442 0.108334496984435 0.0790658937927898 0.0788097068513679
10.2261980871738 0.968418861651493 0.108568911452715 0.0792668359098733 0.0790676871668625
10.2261980871738 0.971385445651487 0.108767645129355 0.0794405801845257 0.0792866828872835
10.2261980871738 0.974073362665766 0.108935297496013 0.079589744682004 0.0794714554075964
10.2261980871738 0.976508789363836 0.109076103979552 0.0797169841085963 0.0796265022668782
10.2261980871738 0.978715443501653 0.109193897289449 0.0798248821777818 0.0797559637859325
10.2261980871738 0.980714814900435 0.109292481204471 0.0799158488048143 0.0798639778372182
10.2261980871738 0.982526374728391 0.109374099181606 0.0799922505747113 0.0799531105708879
10.2261980871738 0.984167765123525 0.109441754963705 0.0800561177823562 0.0800266811840754
10.2261980871738 0.985654971004149 0.109497709127532 0.0801093081733013 0.0800872341521068
10.2261980871738 0.987002475740328 0.109544164293206 0.0801534614822644 0.0801369518309936
10.2261980871738 0.988223402202281 0.109582287824144 0.0801900081370829 0.080177689344414
10.2261980871738 0.989329640559351 0.109613669827425 0.0802201829841876 0.0802110112019372
10.2261980871738 0.99033196407415 0.109639472267141 0.0802450425934926 0.080238227740307
10.2261980871738 0.991240134019529 0.10966066626887 0.080265914282495 0.0802606948481969
10.2261980871738 0.992062994740159 0.109678060330685 0.0802827221235247 0.0802788272254149
10.2261980871738 0.992808559784455 0.10969232558605 0.0802965053436953 0.0802935983369483
10.2261980871738 0.993484089945683 0.109704018859421 0.0803077945297127 0.0803056234526302
10.2261980871738 0.99409616397225 0.109713600728101 0.0803170311033238 0.0803154077270265
10.2261980871738 0.994650742635794 0.109721448188651 0.0803245811481579 0.0803233650499062
10.2261980871738 0.995153226781026 0.109727873030593 0.0803307474179185 0.080329833970192
10.2261980871738 0.995608509922638 0.109733131677032 0.0803357805494276 0.080335091707954
10.2261980871738 0.996021025901507 0.109737434791072 0.0803398880756324 0.0803393660736042
10.2261980871738 0.996394792064295 0.10974095530286 0.0803432370956092 0.08034283889447
10.2261980871738 0.996733448386961 0.109743835057798 0.0803459663605197 0.0803456599940619
10.2261980871738 0.997040292923198 0.109746190345205 0.0803481896021089 0.0803479513392204
10.2261980871738 0.997318313923006 0.109748116446326 0.0803499999325268 0.0803498121626164
10.2261980871738 0.997570218934194 0.109749691407085 0.0803514735199918 0.0803513231787716
10.2261980871738 0.997798461170233 0.109750979124929 0.0803526726114797 0.0803525500099667
10.2261980871738 0.998005263401225 0.109752031907522 0.0803536480497032 0.0803535460038233
10.2261980871738 0.998192639600678 0.109752892556547 0.080354441327589 0.0803543545115997
10.2261980871738 0.998362414558872 0.109753596095891 0.0803550862971206 0.0803550107635685
10.2261980871738 0.998516241653851 0.109754171173066 0.0803556105549808 0.0803555433784308
10.2261980871738 0.998655618953078 0.1097546412233 0.0803560365958083 0.0803559756084885
10.2261980871738 0.998781903802588 0.109755025409505 0.0803563827413748 0.0803563263371561
10.2261980871738 0.998896326045695 0.109755339405085 0.0803566206355242 0.0803566109045749
10.2261980871738 0.999 0.109755596023074 0.0803568489736219 0.0803568417656122

10.4575127318118 0.001 0.109755526666514 0.109755098324675 0.0803567575990891
10.4575127318118 0.00110367395430528 0.109755254926394 0.109754740475126 0.0803565083619373
10.4575127318118 0.00121809619741186 0.109754922512673 0.109754304764383 0.0803562014048494
10.4575127318118 0.00134438104692178 0.109754515894492 0.109753774260141 0.0803558233961122
10.4575127318118 0.00148375834614923 0.109754018524527 0.109753128347588 0.0803553579272325
10.4575127318118 0.00163758544112799 0.109753410176103 0.109752341937906 0.0803547848131735
10.4575127318118 0.00180736039932249 0.109752666119286 0.10975138449132 0.0803540792159872
10.4575127318118 0.00199473659877503 0.109751756131076 0.10975021884552 0.080353210585499
10.4575127318118 0.00220153882976751 0.109750643270922 0.109748799775226 0.0803521413392365
10.4575127318118 0.00242978106580613 0.109749282405914 0.109747072261234 0.0803508252618532
10.4575127318118 0.00268168607699435 0.109747618394037 0.109744969370174 0.0803492055195159
10.4575127318118 0.00295970707680178 0.109745583892975 0.109742409703975 0.0803472122479039
10.4575127318118 0.00326655161303915 0.109743096672237 0.109739294287401 0.0803447595735598
10.4575127318118 0.00360520793570522 0.109740056370243 0.109735502824018 0.080341741993202
10.4575127318118 0.00397897409849257 0.109736340534596 0.109730889146288 0.0803380299246236
10.4575127318118 0.00439149007736159 0.109731799849711 0.10972527574946 0.0803334643078311
10.4575127318118 0.00484677321897408 0.10972625234107 0.109718447182591 0.0803278526418142
10.4575127318118 0.00534925736420607 0.109719476409198 0.109710142132004 0.0803209523558749
10.4575127318118 0.00590383602774996 0.109711202428669 0.109700043912802 0.080312470565192
10.4575127318118 0.0065159100543168 0.109701102702381 0.109687769138588 0.0803020490365746
10.4575127318118 0.00719144021554537 0.109688781624574 0.109672856401859 0.0802892501809116
10.4575127318118 0.00793700525984099 0.109673754493997 0.109654743382402 0.0802735405710964
10.4575127318118 0.00875986598047054 0.1096554378316 0.109632755225723 0.080254271127301
10.4575127318118 0.00966803592585025 0.109633127926355 0.109606080890498 0.0802306697757153
10.4575127318118 0.0106703594406487 0.109605977786976 0.109573747638003 0.0802014024825568
10.4575127318118 0.0117765977977194 0.109572970947337 0.10953459210633 0.080166079698524
10.4575127318118 0.0129975242596719 0.10953289248518 0.109487228338241 0.0801229371099148
10.4575127318118 0.0143450289958509 0.109484247101039 0.10942996401376 0.0800703377616675
10.4575127318118 0.0158322348764747 0.109425485031992 0.109361017690167 0.0800063451305285
10.4575127318118 0.0174736252716089 0.109354096515575 0.109277617131212 0.0799287296343457
10.4575127318118 0.0192851850995653 0.109268502170006 0.109177881228228 0.0798347634452959
10.4575127318118 0.0212845564983466 0.109165598709659 0.109058362986972 0.0797214552781761
10.4575127318118 0.0234912106361644 0.109042272356853 0.108915559269798 0.079585359808062
10.4575127318118 0.0259266373342338 0.108894996749848 0.108745504866368 0.0794226250619815
10.4575127318118 0.0286145543485128 0.108719831596329 0.108543766396914 0.0792290215771819
10.4575127318118 0.0315811383485066 0.108512438312149 0.108305455678692 0.0789999774735458
10.4575127318118 0.0348552798425585 0.108268123594385 0.108025266061051 0.0787306756775025
10.4575127318118 0.0384688645322537 0.107981903349692 0.107697537052844 0.0784161347742323
10.4575127318118 0.0424570838359467 0.107647846481031 0.107315577451713 0.0780506234953115
10.4575127318118 0.0468587776054902 0.10726225565544 0.10687486410645 0.0776308427872093
10.4575127318118 0.0517168123737632 0.106819232259612 0.106368565646932 0.0771515257410848
10.4575127318118 0.0570784988166157 0.106313913431459 0.105790796404622 0.0766086560556893
10.4575127318118 0.0629960524947436 0.105742317885331 0.105136405741767 0.0759989134950671
10.4575127318118 0.0695271023624969 0.105099955960379 0.104399616389742 0.0753199053663619
10.4575127318118 0.0767352519958052 0.104384377458079 0.103576512104297 0.0745701264704313
10.4575127318118 0.0846906990048226 0.103593842261168 0.102663683924958 0.0737492659110363
10.4575127318118 0.093470918663531 0.102727897913528 0.101658767884242 0.0728582416385478
10.4575127318118 0.103161418413927 0.101787147465422 0.100560164808445 0.0718988924277059
10.4575127318118 0.11385657059264 0.100774052645283 0.0993677471367897 0.0708748178914236
10.4575127318118 0.125660531489618 0.0996928081838861 0.0980827940099078 0.0697913899031971
10.4575127318118 0.13868825568925 0.0985492109299921 0.0967075703108632 0.068654339714388
10.4575127318118 0.153066615572257 0.0973500044768509 0.0952447928901343 0.0674714776756215
10.4575127318118 0.16893563688076 0.0961055937165913 0.0937000822866528 0.0662521985097645
10.4575127318118 0.186449862379269 0.0948267911749917 0.0920786002642079 0.0650072818883597
10.4575127318118 0.205779856891804 0.0935277908346383 0.090387777792725 0.0637495354407878
10.4575127318118 0.227113868372152 0.0922246342079357 0.0886357108354393 0.06249414840484
10.4575127318118 0.250659661183863 0.0909360246549173 0.0868316161265069 0.0612577659469569
10.4575127318118 0.276646539443617 0.0896847743873097 0.0849868470474497 0.0600616392363904
10.4575127318118 0.305327580132609 0.0884973592447423 0.0831140589409382 0.0589299525374394
10.4575127318118 0.336982097723419 0.0874061905239283 0.0812290437393048 0.0578920621739283
10.4575127318118 0.371918364324496 0.0864501411262513 0.0793502071018731 0.0569841419562077
10.4575127318118 0.410476611832769 0.0856780442945413 0.0775014002116593 0.0562518732398767
10.4575127318118 0.453032345331307 0.085152030764173 0.0757137968675567 0.0557534980370708
10.4575127318118 0.5 0.0849543171632457 0.0740308506656236 0.0555661059211079
10.4575127318118 0.5 0.0849543171632457 0.0740308506656167 0.0555661059211079
10.4575127318118 0.546967654668693 0.085152030764173 0.0726420537107018 0.0557534980370708
10.4575127318118 0.589523388167231 0.0856780442945413 0.0716394484399496 0.0562518732398767
10.4575127318118 0.628081635675504 0.0864501411262513 0.0709491106756567 0.0569841419562077
10.4575127318118 0.663017902276581 0.0874061905239283 0.0705151203079219 0.0578920621739283
10.4575127318118 0.694672419867391 0.0884973592447423 0.0702935853877732 0.0589299525374394
10.4575127318118 0.723353460556383 0.0896847743873097 0.0702487128015799 0.0600616392363904
10.4575127318118 0.749340338816137 0.0909360246549173 0.0703501927023939 0.0612577659469569
10.4575127318118 0.772886131627847 0.0922246342079357 0.0705723556344695 0.06249414840484
10.4575127318118 0.794220143108196 0.0935277908346383 0.0708933528824268 0.0637495354407878
10.4575127318118 0.813550137620731 0.0948267911749917 0.0712931758515836 0.0650072818883597
10.4575127318118 0.83106436311924 0.0961055937165913 0.0717548291268247 0.0662521985097645
10.4575127318118 0.846933384427743 0.0973500044768509 0.0722621900654064 0.0674714776756215
10.4575127318118 0.86131174431075 0.0985492109299921 0.0728016693210735 0.068654339714388
10.4575127318118 0.874339468510382 0.0996928081838861 0.0733599391083216 0.0697913899031971
10.4575127318118 0.88614342940736 0.100774052645283 0.0739266280464118 0.0708748178914236
10.4575127318118 0.896838581586073 0.101787147465422 0.0744911337731427 0.0718988924277059
10.4575127318118 0.906529081336469 0.102727897913528 0.0750452808044948 0.0728582416385478
10.4575127318118 0.915309300995177 0.103593842261168 0.0755817225650302 0.0737492659110363
10.4575127318118 0.923264748004195 0.104384377458079 0.0760943264297002 0.0745701264704313
10.4575127318118 0.930472897637503 0.105099955960379 0.0765782702520566 0.0753199053663619
10.4575127318118 0.937003947505256 0.105742317885331 0.0770299740803757 0.0759989134950671
10.4575127318118 0.942921501183384 0.106313913431459 0.0774466211631051 0.0766086560556893
10.4575127318118 0.948283187626237 0.106819232259612 0.0778276610623835 0.0771515257410848
10.4575127318118 0.95314122239451 0.10726225565544 0.0781723000852288 0.0776308427872093
10.4575127318118 0.957542916164053 0.107647846481031 0.0784810425778027 0.0780506234953115
10.4575127318118 0.961531135467746 0.107981903349692 0.0787549927157097 0.0784161347742323
10.4575127318118 0.965144720157442 0.108268123594385 0.0789961342047372 0.0787306756775025
