#g=1.66238255314473 TStar=1 mDSqr=4.1452736295 mQSqr=0.460585958833333 qHatBar=1.82320406220216
0.5 0.001 0.124122611843239 0.124122345143082 0.108463121169137
0.5 0.00110367395430528 0.124122630783927 0.124122305327686 0.10846315895692
0.5 0.00121809619741186 0.124122652300485 0.124122257001579 0.108463199148689
0.5 0.00134438104692178 0.124122676176848 0.124122198394579 0.108463240806823
0.5 0.00148375834614923 0.124122701986496 0.124122127369582 0.108463282566928
0.5 0.00163758544112799 0.124122729040938 0.124122041341142 0.108463322930552
0.5 0.00180736039932249 0.124122756335846 0.124121937179603 0.108463359570723
0.5 0.00199473659877503 0.124122782486658 0.124121811089517 0.108463389719685
0.5 0.00220153882976751 0.124122805660201 0.124121658465578 0.108463409923635
0.5 0.00242978106580613 0.124122823491206 0.12412147371163 0.108463415902698
0.5 0.00268168607699435 0.124122832989404 0.124121250025386 0.10846340235749
0.5 0.00295970707680178 0.12412283032075 0.124120979141406 0.10846336272242
0.5 0.00326655161303915 0.124122811139046 0.124120650958989 0.108463288830607
0.5 0.00360520793570522 0.124122769588298 0.124120253237012 0.108463170487883
0.5 0.00397897409849257 0.12412269867783 0.124119771054477 0.108462994909331
0.5 0.00439149007736159 0.124122589807081 0.124119186248393 0.108462746012912
0.5 0.00484677321897408 0.124122432377472 0.12411847671863 0.108462403511154
0.5 0.00534925736420607 0.124122213284727 0.12411761557595 0.108461941656897
0.5 0.00590383602774996 0.124121916284288 0.124116570119248 0.108461328494403
0.5 0.0065159100543168 0.124121521178592 0.124115300585514 0.108460522800508
0.5 0.00719144021554537 0.124121002814126 0.124113758645548 0.108459472915317
0.5 0.00793700525984099 0.124120329821022 0.124111885570142 0.108458113709133
0.5 0.00875986598047054 0.124119463068173 0.124109610020647 0.108456363196129
0.5 0.00966803592585025 0.124118353748713 0.12410684536373 0.108454118352725
0.5 0.0106703594406487 0.124116940844269 0.124103486458182 0.108451249965159
0.5 0.0117765977977194 0.12411514924057 0.12409940562992 0.108447596294612
0.5 0.0129975242596719 0.124112884489356 0.124094448154041 0.108442955331782
0.5 0.0143450289958509 0.124110029906341 0.124088426432209 0.108437075373405
0.5 0.0158322348764747 0.124106441187458 0.124081113367809 0.108429643444556
0.5 0.0174736252716089 0.124101939670628 0.124072233696466 0.10842027210894
0.5 0.0192851850995653 0.124096305672993 0.124061455050312 0.108408482199366
0.5 0.0212845564983466 0.124089269127318 0.124048375947062 0.108393684175871
0.5 0.0234912106361644 0.124080499245632 0.124032512325621 0.108375155342984
0.5 0.0259266373342338 0.124069592267423 0.124013281593646 0.108352013835393
0.5 0.0286145543485128 0.124056057319046 0.123989984071705 0.108323189054922
0.5 0.0315811383485066 0.124039300313277 0.123961781601865 0.108287388699254
0.5 0.0348552798425585 0.124018605865313 0.123927673123485 0.108243062703203
0.5 0.0384688645322537 0.123993117781704 0.123886467218461 0.10818836564794
0.5 0.0424570838359467 0.123961817400996 0.12383675177479 0.108121116219086
0.5 0.0468587776054902 0.123923502333447 0.123776861034663 0.108038760388939
0.5 0.0517168123737632 0.123876764966536 0.123704840846419 0.107938336580377
0.5 0.0570784988166157 0.123819973035727 0.123618413150671 0.107816448304526
0.5 0.0629960524947436 0.123751254162969 0.12351494127258 0.10766924805886
0.5 0.0695271023624969 0.123668487023182 0.123391398099661 0.107492437747213
0.5 0.0767352519958052 0.123569302438119 0.123244339773437 0.107281290113931
0.5 0.0846906990048226 0.123451099022604 0.123069887866268 0.107030699069978
0.5 0.093470918663531 0.123311076664698 0.122863724522803 0.106735266950036
0.5 0.103161418413927 0.123146294679717 0.122621102069575 0.106389430365956
0.5 0.11385657059264 0.12295375937826 0.122336873766553 0.105987636162822
0.5 0.125660531489618 0.122730549504281 0.122005548644504 0.105524577994601
0.5 0.13868825568925 0.122473982535233 0.121621374007265 0.104995499329877
0.5 0.153066615572257 0.122181835901178 0.121178452558664 0.104396575847571
0.5 0.16893563688076 0.121852618759214 0.120670890506605 0.103725397162456
0.5 0.186449862379269 0.121485914660328 0.120092990081008 0.102981566316271
0.5 0.205779856891804 0.121082799381329 0.119439486887388 0.102167443530114
0.5 0.227113868372152 0.120646345394894 0.118705845397698 0.101289082420317
0.5 0.250659661183863 0.120182222178959 0.117888625735417 0.100357394521393
0.5 0.276646539443617 0.119699411944259 0.116985942709436 0.0993896080224482
0.5 0.305327580132609 0.119211051366942 0.115998065279871 0.0984110694162731
0.5 0.336982097723419 0.118735409368849 0.114928205609824 0.0974574311185817
0.5 0.371918364324496 0.118296994983037 0.113783616194707 0.0965772004724779
0.5 0.410476611832769 0.117927771546657 0.112577139936062 0.0958345198707846
0.5 0.453032345331307 0.117668369020024 0.111329494339302 0.0953117975252677
0.5 0.5 0.117569062453062 0.110072698231608 0.0951114519067398
0.5 0.5 0.117569062453062 0.110072698231611 0.0951114519067398
0.5 0.546967654668693 0.117668369020024 0.108961423466194 0.0953117975252677
0.5 0.589523388167231 0.117927771546657 0.108097292036497 0.0958345198707846
0.5 0.628081635675504 0.118296994983037 0.107445457366684 0.0965772004724779
0.5 0.663017902276581 0.118735409368849 0.106973550739481 0.0974574311185817
0.5 0.694672419867391 0.119211051366942 0.106652063302761 0.0984110694162731
0.5 0.723353460556383 0.119699411944259 0.106454425956746 0.0993896080224482
0.5 0.749340338816137 0.120182222178959 0.106356961573266 0.100357394521393
0.5 0.772886131627847 0.120646345394894 0.106338780146871 0.101289082420317
0.5 0.794220143108196 0.121082799381329 0.106381654757459 0.102167443530114
0.5 0.813550137620731 0.121485914660328 0.106469878103213 0.102981566316271
0.5 0.83106436311924 0.121852618759214 0.106590102434108 0.103725397162456
0.5 0.846933384427743 0.122181835901178 0.106731173749251 0.104396575847571
0.5 0.86131174431075 0.122473982535233 0.106883950782206 0.104995499329877
0.5 0.874339468510382 0.122730549504281 0.107041114636715 0.105524577994601
0.5 0.88614342940736 0.12295375937826 0.107196973862771 0.105987636162822
0.5 0.896838581586073 0.123146294679717 0.107347264493048 0.106389430365956
0.5 0.906529081336469 0.123311076664698 0.107488951474385 0.106735266950036
0.5 0.915309300995177 0.123451099022604 0.107620035263666 0.107030699069978
0.5 0.923264748004195 0.123569302438119 0.107739367300476 0.107281290113931
0.5 0.930472897637503 0.123668487023182 0.107846479736357 0.107492437747213
0.5 0.937003947505256 0.123751254162969 0.107941428100813 0.10766924805886
0.5 0.942921501183384 0.123819973035727 0.108024654843717 0.107816448304526
0.5 0.948283187626237 0.123876764966536 0.108096871628189 0.107938336580377
0.5 0.95314122239451 0.123923502333447 0.108158961057684 0.108038760388939
0.5 0.957542916164053 0.123961817400996 0.108211897548286 0.108121116219086
0.5 0.961531135467746 0.123993117781704 0.108256685794667 0.10818836564794
0.5 0.965144720157442 0.124018605865313 0.108294314992154 0.108243062703203
0.5 0.968418861651493 0.124039300313277 0.108325726608058 0.108287388699254
0.5 0.971385445651487 0.124056057319046 0.108351793389216 0.108323189054922
0.5 0.974073362665766 0.124069592267423 0.108373307556666 0.108352013835393
0.5 0.976508789363836 0.124080499245632 0.108390975000103 0.108375155342984
0.5 0.978715443501653 0.124089269127318 0.108405416234072 0.108393684175871
0.5 0.980714814900435 0.124096305672993 0.108417169311552 0.108408482199366
0.5 0.982526374728391 0.124101939670628 0.108426695760791 0.10842027210894
0.5 0.984167765123525 0.124106441187458 0.108434387664565 0.108429643444556
