# Parameter : G->QQ gs = 1.66238 P = 300 T = 1 z = 0.25 mDSqr= 4.14527 Qs^2 = 10.288 q0= 0.777193 q3= 1.88165 muSqr= 0.444905
 t Sum LODeriv NLODeriv NLODeriv2 LOSpect NLOSpect NLOSpect2 
0.253333 0.00992204 0.00642871 0.00208238 0.00349333 0.134105 0.0540851 0.101447
0.254222 0.00980897 0.00642653 0.00208256 0.00338244 0.134748 0.0542933 0.101796
0.255111 0.00984903 0.0064244 0.0020827 0.00342463 0.13539 0.0545016 0.102134
0.256 0.00994068 0.00642234 0.0020828 0.00351833 0.136033 0.0547099 0.102477
0.256889 0.00966009 0.00642034 0.00208286 0.00323974 0.136675 0.0549181 0.102829
0.257778 0.00975542 0.0064184 0.00208289 0.00333701 0.137317 0.0551264 0.103153
0.258667 0.00992591 0.00641652 0.00208289 0.00350939 0.137958 0.0553347 0.103486
0.259556 0.00979472 0.0064147 0.00208285 0.00338002 0.1386 0.055543 0.103837
0.260444 0.00998974 0.00641293 0.00208278 0.00357681 0.139241 0.0557513 0.104175
0.261333 0.00963442 0.00641122 0.00208268 0.0032232 0.139883 0.0559596 0.104533
0.262222 0.0100128 0.00640956 0.00208255 0.00360326 0.140524 0.0561678 0.104855
0.263111 0.00977 0.00640796 0.00208239 0.00336204 0.141164 0.0563761 0.105216
0.264 0.009785 0.00640641 0.0020822 0.00337859 0.141805 0.0565843 0.105552
0.264889 0.00982913 0.00640491 0.00208198 0.00342422 0.142446 0.0567925 0.10589
0.265778 0.00998472 0.00640347 0.00208174 0.00358125 0.143086 0.0570007 0.106232
0.266667 0.00978001 0.00640207 0.00208147 0.00337794 0.143726 0.0572089 0.10659
0.267556 0.00994285 0.00640073 0.00208118 0.00354213 0.144367 0.0574171 0.106928
0.268444 0.00984769 0.00639943 0.00208086 0.00344826 0.145007 0.0576252 0.107282
0.269333 0.00987527 0.00639818 0.00208051 0.00347709 0.145646 0.0578333 0.107627
0.270222 0.00987867 0.00639698 0.00208015 0.00348169 0.146286 0.0580413 0.107975
0.271111 0.00990418 0.00639582 0.00207976 0.00350836 0.146926 0.0582493 0.108323
0.272 0.00989317 0.00639471 0.00207935 0.00349846 0.147565 0.0584573 0.108674
0.272889 0.00983768 0.00639365 0.00207893 0.00344403 0.148205 0.0586652 0.109024
0.273778 0.0100116 0.00639262 0.00207848 0.00361893 0.148844 0.0588731 0.109368
0.274667 0.00986028 0.00639164 0.00207801 0.00346863 0.149483 0.059081 0.10973
0.275556 0.00982221 0.0063907 0.00207753 0.0034315 0.150122 0.0592888 0.110077
0.276444 0.0100537 0.0063898 0.00207702 0.00366394 0.150761 0.0594965 0.11042
0.277333 0.00980743 0.00638894 0.0020765 0.00341848 0.1514 0.0597042 0.110786
0.278222 0.00989646 0.00638812 0.00207597 0.00350834 0.152039 0.0599119 0.111128
0.279111 0.00987481 0.00638734 0.00207542 0.00348747 0.152678 0.0601195 0.111479
0.28 0.0100102 0.0063866 0.00207486 0.00362363 0.153317 0.060327 0.111828
0.280889 0.00994139 0.00638589 0.00207428 0.0035555 0.153955 0.0605345 0.11219
0.281778 0.00985336 0.00638521 0.00207369 0.00346815 0.154594 0.0607419 0.112546
0.282667 0.00984605 0.00638458 0.00207308 0.00346148 0.155232 0.0609493 0.112893
0.283556 0.00979512 0.00638397 0.00207247 0.00341115 0.155871 0.0611566 0.113239
0.284444 0.0100414 0.0063834 0.00207184 0.00365796 0.156509 0.0613639 0.11358
0.285333 0.0100181 0.00638286 0.00207121 0.00363523 0.157148 0.061571 0.113946
0.286222 0.00987964 0.00638235 0.00207056 0.00349728 0.157786 0.0617782 0.114309
0.287111 0.0099702 0.00638187 0.00206991 0.00358832 0.158424 0.0619852 0.114659
0.288 0.00994082 0.00638143 0.00206924 0.0035594 0.159062 0.0621922 0.115018
0.288889 0.0098602 0.00638101 0.00206857 0.00347919 0.1597 0.0623991 0.115374
0.289778 0.0100354 0.00638062 0.0020679 0.0036548 0.160338 0.062606 0.115722
0.290667 0.00999812 0.00638026 0.00206721 0.00361787 0.160976 0.0628128 0.116087
0.291556 0.00997099 0.00637992 0.00206652 0.00359107 0.161614 0.0630195 0.116449
0.292444 0.0100759 0.00637961 0.00206582 0.00369628 0.162252 0.0632262 0.116808
0.293333 0.00970753 0.00637933 0.00206512 0.0033282 0.16289 0.0634327 0.117178
0.294222 0.00993183 0.00637907 0.00206441 0.00355276 0.163528 0.0636393 0.11751
0.295111 0.0100322 0.00637883 0.0020637 0.00365339 0.164166 0.0638457 0.117866
0.296 0.0100711 0.00637862 0.00206299 0.00369244 0.164804 0.0640521 0.118231
0.296889 0.00996447 0.00637843 0.00206227 0.00358604 0.165442 0.0642584 0.1186
0.297778 0.00981007 0.00637826 0.00206156 0.00343181 0.16608 0.0644646 0.118959
0.298667 0.00998623 0.00637811 0.00206083 0.00360812 0.166718 0.0646707 0.119302
0.299556 0.00998634 0.00637799 0.00206011 0.00360835 0.167355 0.0648768 0.119663
0.300444 0.00998285 0.00637788 0.00205939 0.00360497 0.167993 0.0650828 0.120024
0.301333 0.00999761 0.00637779 0.00205866 0.00361982 0.168631 0.0652888 0.120384
0.302222 0.00993341 0.00637772 0.00205794 0.00355569 0.169269 0.0654946 0.120746
0.303111 0.0100663 0.00637767 0.00205722 0.00368859 0.169906 0.0657004 0.121102
0.304 0.00995511 0.00637764 0.00205649 0.00357748 0.170544 0.0659062 0.121471
0.304889 0.00999016 0.00637762 0.00205577 0.00361254 0.171182 0.0661118 0.121828
0.305778 0.00995033 0.00637762 0.00205505 0.00357271 0.17182 0.0663174 0.12219
0.306667 0.00984178 0.00637764 0.00205433 0.00346415 0.172457 0.0665229 0.122547
0.307556 0.0100447 0.00637767 0.00205361 0.00366701 0.173095 0.0667283 0.122893
0.308444 0.0100026 0.00637771 0.0020529 0.0036249 0.173733 0.0669337 0.12326
0.309333 0.00995977 0.00637777 0.00205219 0.003582 0.174371 0.067139 0.123622
0.310222 0.0102015 0.00637784 0.00205148 0.00382371 0.175009 0.0673442 0.123981
0.311111 0.00995116 0.00637793 0.00205077 0.00357324 0.175646 0.0675493 0.124363
0.312 0.00991846 0.00637802 0.00205007 0.00354044 0.176284 0.0677544 0.12472
0.312889 0.0100755 0.00637813 0.00204937 0.00369734 0.176922 0.0679594 0.125074
0.313778 0.0100415 0.00637825 0.00204868 0.00366321 0.17756 0.0681644 0.125444
0.314667 0.00988562 0.00637838 0.00204799 0.00350724 0.178198 0.0683692 0.12581
0.315556 0.01007 0.00637852 0.00204731 0.00369147 0.178835 0.068574 0.126161
0.316444 0.010064 0.00637868 0.00204663 0.00368535 0.179473 0.0687788 0.12653
0.317333 0.0102143 0.00637884 0.00204596 0.00383551 0.180111 0.0689834 0.126899
0.318222 0.0100152 0.00637901 0.00204529 0.00363615 0.180749 0.069188 0.127282
0.319111 0.0098749 0.00637919 0.00204463 0.00349571 0.181387 0.0693926 0.127646
0.32 0.0100119 0.00637937 0.00204398 0.00363249 0.182025 0.069597 0.127996
0.320889 0.0100533 0.00637957 0.00204333 0.00367374 0.182663 0.0698014 0.128359
0.321778 0.00996184 0.00637977 0.00204268 0.00358207 0.183301 0.0700057 0.128726
0.322667 0.0097941 0.00637998 0.00204205 0.00341412 0.183939 0.07021 0.129084
0.323556 0.0101555 0.0063802 0.00204142 0.00377529 0.184577 0.0704142 0.129426
0.324444 0.00995349 0.00638042 0.0020408 0.00357307 0.185215 0.0706184 0.129803
0.325333 0.0100522 0.00638064 0.00204018 0.00367152 0.185853 0.0708224 0.130161
0.326222 0.0100414 0.00638088 0.00203957 0.00366049 0.186491 0.0710265 0.130528
0.327111 0.0100432 0.00638112 0.00203897 0.00366208 0.187129 0.0712304 0.130894
0.328 0.0100925 0.00638136 0.00203838 0.00371115 0.187767 0.0714343 0.13126
0.328889 0.00981077 0.00638161 0.0020378 0.00342916 0.188405 0.0716382 0.131631
0.329778 0.0101432 0.00638186 0.00203722 0.00376129 0.189044 0.0718419 0.131974
0.330667 0.0100666 0.00638211 0.00203665 0.00368451 0.189682 0.0720457 0.13235
0.331556 0.00998802 0.00638237 0.00203609 0.00360565 0.19032 0.0722493 0.132719
0.332444 0.00995667 0.00638264 0.00203554 0.00357403 0.190958 0.0724529 0.133079
0.333333 0.0101036 0.0063829 0.00203499 0.00372072 0.191597 0.0726565 0.133437
0.334222 0.0101279 0.00638317 0.00203445 0.0037447 0.192235 0.07286 0.133809
0.335111 0.0100752 0.00638344 0.00203393 0.00369172 0.192873 0.0730634 0.134183
0.336 0.00996935 0.00638371 0.00203341 0.00358563 0.193511 0.0732668 0.134552
0.336889 0.00992317 0.00638399 0.0020329 0.00353918 0.19415 0.0734702 0.134911
0.337778 0.00998055 0.00638426 0.00203239 0.00359629 0.194788 0.0736735 0.135265
0.338667 0.0100069 0.00638454 0.0020319 0.0036224 0.195427 0.0738767 0.135624
0.339556 0.00999442 0.00638482 0.00203141 0.0036096 0.196065 0.0740799 0.135987
0.340444 0.0100494 0.0063851 0.00203093 0.00366434 0.196704 0.074283 0.136348
0.341333 0.0102016 0.00638538 0.00203047 0.00381618 0.197342 0.0744861 0.136714
0.342222 0.0100847 0.00638566 0.00203001 0.00369908 0.197981 0.0746892 0.137096
0.343111 0.010021 0.00638594 0.00202955 0.00363509 0.198619 0.0748922 0.137466
0.344 0.0101247 0.00638622 0.00202911 0.00373844 0.199258 0.0750951 0.137829
0.344889 0.0101441 0.0063865 0.00202868 0.0037576 0.199897 0.075298 0.138203
0.345778 0.00974255 0.00638679 0.00202825 0.00335576 0.200535 0.0755009 0.138579
0.346667 0.00989868 0.00638707 0.00202784 0.00351161 0.201174 0.0757037 0.138914
0.347556 0.0101796 0.00638735 0.00202743 0.00379226 0.201813 0.0759065 0.139265
0.348444 0.010046 0.00638762 0.00202703 0.00365842 0.202451 0.0761092 0.139645
0.349333 0.0100687 0.0063879 0.00202664 0.0036808 0.20309 0.076312 0.140011
0.350222 0.00993643 0.00638818 0.00202626 0.00354825 0.203729 0.0765146 0.140379
0.351111 0.0100315 0.00638846 0.00202588 0.00364307 0.204368 0.0767172 0.140733
0.352 0.0101953 0.00638873 0.00202552 0.00380655 0.205007 0.0769198 0.141098
0.352889 0.0100125 0.006389 0.00202516 0.00362347 0.205646 0.0771224 0.141478
0.353778 0.0101348 0.00638928 0.00202481 0.00374551 0.206284 0.0773249 0.141841
0.354667 0.00976754 0.00638955 0.00202447 0.00337799 0.206923 0.0775274 0.142215
0.355556 0.0100305 0.00638981 0.00202414 0.00364072 0.207562 0.0777298 0.142553
0.356444 0.0101519 0.00639008 0.00202382 0.0037618 0.208201 0.0779322 0.142917
0.357333 0.010053 0.00639034 0.0020235 0.00366266 0.20884 0.0781346 0.143293
0.358222 0.0101839 0.0063906 0.00202319 0.00379332 0.209479 0.078337 0.14366
0.359111 0.00991643 0.00639086 0.00202289 0.00352557 0.210119 0.0785393 0.144039
0.36 0.00991429 0.00639112 0.0020226 0.00352317 0.210758 0.0787416 0.144392
0.360889 0.0100307 0.00639138 0.00202232 0.00363929 0.211397 0.0789438 0.144744
0.361778 0.0100756 0.00639163 0.00202204 0.00368396 0.212036 0.0791461 0.145108
0.362667 0.010111 0.00639188 0.00202178 0.00371914 0.212675 0.0793483 0.145476
0.363556 0.00982396 0.00639213 0.00202152 0.00343183 0.213314 0.0795505 0.145848
0.364444 0.0101855 0.00639237 0.00202126 0.00379314 0.213954 0.0797526 0.146191
0.365333 0.00987186 0.00639261 0.00202102 0.00347925 0.214593 0.0799547 0.146571
0.366222 0.0100873 0.00639285 0.00202078 0.00369445 0.215232 0.0801568 0.146919
0.367111 0.00998887 0.00639309 0.00202055 0.00359579 0.215871 0.0803589 0.147288
0.368 0.00997941 0.00639332 0.00202033 0.00358609 0.216511 0.080561 0.147648
0.368889 0.0101109 0.00639355 0.00202011 0.00371734 0.21715 0.080763 0.148006
0.369778 0.00999734 0.00639378 0.00201991 0.00360357 0.217789 0.080965 0.148378
0.370667 0.0101819 0.006394 0.0020197 0.00378786 0.218429 0.081167 0.148738
0.371556 0.00986182 0.00639422 0.00201951 0.0034676 0.219068 0.081369 0.149117
0.372444 0.0101025 0.00639444 0.00201932 0.00370805 0.219708 0.0815709 0.149464
0.373333 0.00983898 0.00639465 0.00201914 0.00344432 0.220347 0.0817729 0.149835
0.374222 0.0100974 0.00639486 0.00201897 0.00370259 0.220987 0.0819748 0.150179
0.375111 0.0100631 0.00639507 0.0020188 0.003668 0.221626 0.0821767 0.150549
0.376 0.0101082 0.00639528 0.00201864 0.00371289 0.222266 0.0823785 0.150916
0.376889 0.0100763 0.00639548 0.00201848 0.00368083 0.222905 0.0825804 0.151287
0.377778 0.0100511 0.00639567 0.00201833 0.00365545 0.223545 0.0827823 0.151655
0.378667 0.00979004 0.00639587 0.00201819 0.00339417 0.224184 0.0829841 0.152021
0.379556 0.0101417 0.00639606 0.00201805 0.00374566 0.224824 0.0831859 0.15236
0.380444 0.0100524 0.00639625 0.00201792 0.0036561 0.225463 0.0833877 0.152735
0.381333 0.00997701 0.00639643 0.0020178 0.00358057 0.226103 0.0835895 0.153101
0.382222 0.0103206 0.00639662 0.00201768 0.00392397 0.226743 0.0837913 0.153459
0.383111 0.00995873 0.00639679 0.00201756 0.00356194 0.227382 0.0839931 0.153851
0.384 0.00993329 0.00639697 0.00201746 0.00353632 0.228022 0.0841948 0.154207
0.384889 0.0101445 0.00639714 0.00201735 0.00374734 0.228662 0.0843966 0.154561
0.385778 0.00998085 0.00639731 0.00201726 0.00358354 0.229302 0.0845983 0.154936
0.386667 0.00987035 0.00639747 0.00201716 0.00347287 0.229941 0.0848 0.155294
0.387556 0.0100052 0.00639764 0.00201707 0.00360758 0.230581 0.0850017 0.155641
0.388444 0.0100964 0.00639779 0.00201699 0.00369859 0.231221 0.0852034 0.156002
0.389333 0.0100162 0.00639795 0.00201691 0.00361823 0.231861 0.0854051 0.156372
0.390222 0.010114 0.0063981 0.00201684 0.00371593 0.2325 0.0856068 0.156734
0.391111 0.0100251 0.00639825 0.00201677 0.00362681 0.23314 0.0858085 0.157105
0.392 0.0100872 0.0063984 0.00201671 0.00368885 0.23378 0.0860102 0.157468
0.392889 0.00999903 0.00639854 0.00201665 0.00360049 0.23442 0.0862119 0.157837
0.393778 0.00996275 0.00639868 0.00201659 0.00356408 0.23506 0.0864135 0.158197
0.394667 0.0100588 0.00639881 0.00201654 0.00366002 0.2357 0.0866152 0.158553
0.395556 0.00994482 0.00639895 0.0020165 0.00354588 0.236339 0.0868168 0.158919
0.396444 0.0101272 0.00639907 0.00201645 0.00372811 0.236979 0.0870185 0.159274
0.397333 0.00998744 0.0063992 0.00201642 0.00358824 0.237619 0.0872201 0.159647
0.398222 0.00984893 0.00639933 0.00201638 0.0034496 0.238259 0.0874218 0.160006
0.399111 0.0100808 0.00639945 0.00201635 0.00368133 0.238899 0.0876234 0.16035
0.4 0.0100777 0.00639956 0.00201632 0.00367815 0.239539 0.0878251 0.160719
0.400889 0.00991514 0.00639968 0.0020163 0.00351546 0.240179 0.0880267 0.161086
0.401778 0.0100231 0.00639979 0.00201628 0.00362331 0.240819 0.0882283 0.161438
0.402667 0.0102522 0.0063999 0.00201626 0.00385233 0.241459 0.0884299 0.1618
0.403556 0.00977828 0.0064 0.00201625 0.00337828 0.242099 0.0886316 0.162186
0.404444 0.0100854 0.00640011 0.00201623 0.0036853 0.242739 0.0888332 0.162523
0.405333 0.00998439 0.00640021 0.00201623 0.00358418 0.243379 0.0890348 0.162892
0.406222 0.0102312 0.00640031 0.00201622 0.0038309 0.244019 0.0892364 0.16325
0.407111 0.00972696 0.0064004 0.00201622 0.00332656 0.244659 0.0894381 0.163633
0.408 0.0100652 0.00640049 0.00201622 0.00366473 0.245299 0.0896397 0.163966
0.408889 0.0100978 0.00640058 0.00201622 0.00369727 0.245939 0.0898413 0.164333
0.409778 0.00997128 0.00640067 0.00201623 0.00357062 0.246579 0.0900429 0.164702
0.410667 0.0101168 0.00640075 0.00201624 0.00371603 0.247219 0.0902446 0.165059
0.411556 0.00993447 0.00640083 0.00201625 0.00353364 0.247859 0.0904462 0.165431
0.412444 0.00980764 0.00640091 0.00201626 0.00340672 0.2485 0.0906478 0.165784
0.413333 0.00998094 0.00640099 0.00201628 0.00357995 0.24914 0.0908494 0.166125
0.414222 0.0100159 0.00640106 0.0020163 0.00361484 0.24978 0.0910511 0.166483
0.415111 0.0102442 0.00640114 0.00201632 0.0038431 0.25042 0.0912527 0.166844
0.416 0.0100772 0.00640121 0.00201634 0.00367596 0.25106 0.0914543 0.167229
0.416889 0.0100135 0.00640127 0.00201636 0.00361223 0.2517 0.091656 0.167596
0.417778 0.00979735 0.00640134 0.00201639 0.00339601 0.25234 0.0918576 0.167958
0.418667 0.0100822 0.0064014 0.00201642 0.00368076 0.25298 0.0920592 0.168297
0.419556 0.0100815 0.00640146 0.00201645 0.00368009 0.25362 0.0922609 0.168665
0.420444 0.0100736 0.00640152 0.00201648 0.00367206 0.254261 0.0924625 0.169033
0.421333 0.0101268 0.00640158 0.00201651 0.00372525 0.254901 0.0926642 0.1694
0.422222 0.00987404 0.00640163 0.00201654 0.00347241 0.255541 0.0928658 0.169773
0.423111 0.00993498 0.00640168 0.00201658 0.0035333 0.256181 0.0930675 0.17012
0.424 0.00997449 0.00640173 0.00201662 0.00357276 0.256821 0.0932691 0.170474
0.424889 0.0100983 0.00640178 0.00201666 0.00369651 0.257461 0.0934708 0.170831
0.425778 0.0101225 0.00640183 0.0020167 0.00372071 0.258102 0.0936725 0.1712
0.426667 0.00996441 0.00640187 0.00201674 0.00356253 0.258742 0.0938741 0.171573
0.427556 0.0100472 0.00640191 0.00201678 0.00364529 0.259382 0.0940758 0.171929
0.428444 0.0099314 0.00640195 0.00201682 0.00352945 0.260022 0.0942775 0.172293
0.429333 0.0100165 0.00640199 0.00201687 0.00361453 0.260662 0.0944792 0.172646
0.430222 0.010097 0.00640203 0.00201691 0.00369501 0.261303 0.0946808 0.173008
0.431111 0.00988978 0.00640207 0.00201696 0.00348772 0.261943 0.0948825 0.173377
0.432 0.0100741 0.0064021 0.002017 0.003672 0.262583 0.0950842 0.173726
0.432889 0.010054 0.00640213 0.00201705 0.00365187 0.263223 0.0952859 0.174093
0.433778 0.0100398 0.00640216 0.0020171 0.00363766 0.263863 0.0954876 0.174458
0.434667 0.00999216 0.00640219 0.00201715 0.00358997 0.264504 0.0956893 0.174822
0.435556 0.00984345 0.00640222 0.0020172 0.00344123 0.265144 0.0958911 0.175181
0.436444 0.00998348 0.00640224 0.00201725 0.00358124 0.265784 0.0960928 0.175525
0.437333 0.00996497 0.00640227 0.0020173 0.00356271 0.266424 0.0962945 0.175883
0.438222 0.0101798 0.00640229 0.00201735 0.00377755 0.267065 0.0964962 0.17624
0.439111 0.0101516 0.00640231 0.0020174 0.00374933 0.267705 0.096698 0.176617
0.44 0.00969814 0.00640234 0.00201745 0.00329581 0.268345 0.0968997 0.176992
0.440889 0.0100382 0.00640235 0.00201751 0.0036358 0.268985 0.0971015 0.177322
0.441778 0.0100687 0.00640237 0.00201756 0.00366628 0.269625 0.0973032 0.177686
0.442667 0.0101557 0.00640239 0.00201761 0.00375328 0.270266 0.097505 0.178052
0.443556 0.00991888 0.0064024 0.00201767 0.00351648 0.270906 0.0977067 0.178427
0.444444 0.00992001 0.00640242 0.00201772 0.00351759 0.271546 0.0979085 0.178779
0.445333 0.00992104 0.00640243 0.00201777 0.0035186 0.272186 0.0981103 0.179131
0.446222 0.0100615 0.00640244 0.00201783 0.00365907 0.272827 0.098312 0.179483
0.447111 0.0100172 0.00640246 0.00201788 0.00361477 0.273467 0.0985138 0.179849
0.448 0.0100887 0.00640247 0.00201793 0.00368627 0.274107 0.0987156 0.18021
0.448889 0.0100547 0.00640247 0.00201799 0.00365227 0.274747 0.0989174 0.180579
0.449778 0.0100258 0.00640248 0.00201804 0.00362328 0.275388 0.0991192 0.180944
0.450667 0.0099644 0.00640249 0.0020181 0.00356191 0.276028 0.099321 0.181306
0.451556 0.0099331 0.0064025 0.00201815 0.0035306 0.276668 0.0995228 0.181663
0.452444 0.0101986 0.0064025 0.0020182 0.00379614 0.277308 0.0997246 0.182016
0.453333 0.00993006 0.00640251 0.00201826 0.00352756 0.277949 0.0999264 0.182395
0.454222 0.00994494 0.00640251 0.00201831 0.00354243 0.278589 0.100128 0.182748
0.455111 0.0100896 0.00640251 0.00201836 0.00368711 0.279229 0.10033 0.183102
0.456 0.00999353 0.00640251 0.00201842 0.00359102 0.279869 0.100532 0.183471
0.456889 0.00987452 0.00640252 0.00201847 0.00347201 0.28051 0.100734 0.18383
0.457778 0.00991864 0.00640252 0.00201852 0.00351613 0.28115 0.100936 0.184177
0.458667 0.0101473 0.00640252 0.00201857 0.00374481 0.28179 0.101137 0.184529
0.459556 0.0100759 0.00640252 0.00201862 0.00367343 0.28243 0.101339 0.184903
0.460444 0.010042 0.00640251 0.00201868 0.00363945 0.283071 0.101541 0.185271
0.461333 0.00991682 0.00640251 0.00201873 0.00351431 0.283711 0.101743 0.185635
0.462222 0.00993559 0.00640251 0.00201878 0.00353308 0.284351 0.101945 0.185986
0.463111 0.00986768 0.00640251 0.00201883 0.00346517 0.284991 0.102147 0.186339
0.464 0.0100723 0.0064025 0.00201888 0.00366982 0.285632 0.102349 0.186686
0.464889 0.00993917 0.0064025 0.00201893 0.00353667 0.286272 0.102551 0.187053
0.465778 0.0101509 0.00640249 0.00201898 0.00374838 0.286912 0.102752 0.187406
0.466667 0.00999341 0.00640249 0.00201903 0.00359093 0.287552 0.102954 0.187781
0.467556 0.00987339 0.00640248 0.00201907 0.00347091 0.288193 0.103156 0.18814
0.468444 0.0101068 0.00640248 0.00201912 0.00370434 0.288833 0.103358 0.188488
0.469333 0.0100134 0.00640247 0.00201917 0.00361089 0.289473 0.10356 0.188858
0.470222 0.0100497 0.00640246 0.00201921 0.00364724 0.290113 0.103762 0.189219
0.471111 0.00996138 0.00640245 0.00201926 0.00355893 0.290754 0.103964 0.189584
0.472 0.00994331 0.00640245 0.00201931 0.00354087 0.291394 0.104166 0.18994
0.472889 0.00999775 0.00640244 0.00201935 0.00359531 0.292034 0.104368 0.190294
0.473778 0.00992485 0.00640243 0.0020194 0.00352242 0.292674 0.10457 0.190653
0.474667 0.0100256 0.00640242 0.00201944 0.00362321 0.293315 0.104772 0.191005
0.475556 0.0100808 0.00640241 0.00201948 0.00367838 0.293955 0.104974 0.191368
0.476444 0.0100482 0.0064024 0.00201953 0.00364578 0.294595 0.105176 0.191736
0.477333 0.0100338 0.00640239 0.00201957 0.00363142 0.295235 0.105378 0.1921
0.478222 0.00991663 0.00640238 0.00201961 0.00351424 0.295876 0.105579 0.192463
0.479111 0.00992726 0.00640237 0.00201965 0.00352488 0.296516 0.105781 0.192815
0.48 0.0100944 0.00640236 0.00201969 0.00369208 0.297156 0.105983 0.193167
0.480889 0.00991095 0.00640235 0.00201973 0.0035086 0.297796 0.106185 0.193536
0.481778 0.00994773 0.00640234 0.00201977 0.00354539 0.298437 0.106387 0.193887
0.482667 0.0100009 0.00640233 0.00201981 0.00359861 0.299077 0.106589 0.194242
0.483556 0.0101727 0.00640232 0.00201984 0.0037704 0.299717 0.106791 0.194602
0.484444 0.00978141 0.00640231 0.00201988 0.00337911 0.300357 0.106993 0.194979
0.485333 0.00999984 0.0064023 0.00201992 0.00359755 0.300997 0.107195 0.195317
0.486222 0.0101595 0.00640228 0.00201995 0.00375725 0.301638 0.107397 0.195676
0.487111 0.0100972 0.00640227 0.00201999 0.00369491 0.302278 0.107599 0.196052
0.488 0.00998478 0.00640226 0.00202002 0.00358252 0.302918 0.107801 0.196422
0.488889 0.00986608 0.00640225 0.00202006 0.00346384 0.303558 0.108003 0.19678
0.489778 0.0100505 0.00640224 0.00202009 0.00364828 0.304199 0.108205 0.197126
0.490667 0.0100027 0.00640222 0.00202013 0.00360047 0.304839 0.108407 0.197491
0.491556 0.010086 0.00640221 0.00202016 0.0036838 0.305479 0.108609 0.197851
0.492444 0.0100494 0.0064022 0.00202019 0.00364724 0.306119 0.108811 0.19822
0.493333 0.0101666 0.00640219 0.00202022 0.0037644 0.306759 0.109013 0.198584
0.494222 0.0100548 0.00640218 0.00202025 0.00365266 0.3074 0.109215 0.198961
0.495111 0.00994726 0.00640216 0.00202028 0.00354509 0.30804 0.109417 0.199326
0.496 0.00986853 0.00640215 0.00202031 0.00346638 0.30868 0.109619 0.199681
0.496889 0.0102209 0.00640214 0.00202034 0.00381881 0.30932 0.109821 0.200027
0.497778 0.00995019 0.00640213 0.00202036 0.00354807 0.309961 0.110023 0.200409
0.498667 0.00990848 0.00640212 0.00202039 0.00350636 0.310601 0.110225 0.200764
0.499556 0.00996623 0.0064021 0.00202042 0.00356413 0.311241 0.110428 0.201114
0.500444 0.0100556 0.00640209 0.00202044 0.00365353 0.311881 0.11063 0.201471
0.501333 0.00981347 0.00640208 0.00202047 0.00341139 0.312521 0.110832 0.201836
0.502222 0.0100414 0.00640207 0.00202049 0.00363937 0.313162 0.111034 0.202177
0.503111 0.00989083 0.00640206 0.00202052 0.00348877 0.313802 0.111236 0.202541
0.504 0.0100099 0.00640204 0.00202054 0.00360781 0.314442 0.111438 0.20289
0.504889 0.00997764 0.00640203 0.00202057 0.00357561 0.315082 0.11164 0.203251
0.505778 0.00987229 0.00640202 0.00202059 0.00347027 0.315722 0.111842 0.203609
0.506667 0.010148 0.00640201 0.00202061 0.00374594 0.316363 0.112044 0.203956
0.507556 0.0101598 0.006402 0.00202063 0.00375779 0.317003 0.112246 0.20433
0.508444 0.00988894 0.00640198 0.00202065 0.00348695 0.317643 0.112448 0.204706
0.509333 0.0100518 0.00640197 0.00202067 0.0036498 0.318283 0.11265 0.205055
0.510222 0.00992867 0.00640196 0.00202069 0.00352671 0.318923 0.112852 0.20542
0.511111 0.0100264 0.00640195 0.00202071 0.00362447 0.319564 0.113054 0.205772
0.512 0.0100132 0.00640194 0.00202073 0.00361129 0.320204 0.113256 0.206135
0.512889 0.0102167 0.00640193 0.00202075 0.00381473 0.320844 0.113458 0.206496
0.513778 0.00992345 0.00640192 0.00202076 0.00352153 0.321484 0.11366 0.206877
0.514667 0.010073 0.00640191 0.00202078 0.0036711 0.322124 0.113863 0.207229
0.515556 0.00986385 0.0064019 0.0020208 0.00346196 0.322765 0.114065 0.207597
0.516444 0.00985985 0.00640188 0.00202081 0.00345797 0.323405 0.114267 0.207943
0.517333 0.0100783 0.00640187 0.00202083 0.00367647 0.324045 0.114469 0.208289
0.518222 0.00996014 0.00640186 0.00202084 0.00355828 0.324685 0.114671 0.208656
0.519111 0.00986621 0.00640185 0.00202086 0.00346436 0.325325 0.114873 0.209012
0.52 0.0100505 0.00640184 0.00202087 0.00364867 0.325966 0.115075 0.209358
0.520889 0.0100832 0.00640183 0.00202089 0.00368134 0.326606 0.115277 0.209723
0.521778 0.0100606 0.00640182 0.0020209 0.00365882 0.327246 0.115479 0.210091
0.522667 0.00996449 0.00640181 0.00202091 0.00356267 0.327886 0.115681 0.210457
0.523556 0.00983324 0.0064018 0.00202092 0.00343144 0.328526 0.115883 0.210814
0.524444 0.0100877 0.00640179 0.00202094 0.00368594 0.329166 0.116086 0.211157
0.525333 0.010097 0.00640179 0.00202095 0.00369523 0.329807 0.116288 0.211525
0.526222 0.00959629 0.00640178 0.00202096 0.00319451 0.330447 0.11649 0.211895
0.527111 0.0103838 0.00640177 0.00202097 0.003982 0.331087 0.116692 0.212214
0.528 0.00988082 0.00640176 0.00202098 0.00347906 0.331727 0.116894 0.212613
0.528889 0.00996514 0.00640175 0.00202099 0.00356339 0.332367 0.117096 0.21296
