1.000000000000000021e-03, 5.529240898630813236e-07, 1.017406592860255242e-03
2.394081323573503221e-03, 2.649758014735788273e-06, 1.982895420364061412e-03
3.788162647147005988e-03, 6.059553338062193717e-06, 2.901028984541298254e-03
5.182243970720508755e-03, 1.071629297166581980e-05, 3.771807285391965553e-03
6.576325294294011956e-03, 1.655395982737019098e-05, 4.595230322916061573e-03
7.970406617867515156e-03, 2.350653681699883384e-05, 5.371298097113589784e-03
9.364487941441016622e-03, 3.151035112044816812e-05, 6.106846387463735551e-03
1.075856926501451982e-02, 4.052297208387237729e-05, 6.819280096230194432e-03
1.215265058858802302e-02, 5.051327329695877628e-05, 7.509479963421810539e-03
1.354673191216152622e-02, 6.145128319205996298e-05, 8.179437033310300170e-03
1.494081323573502942e-02, 7.331008687199907028e-05, 8.830484368642078224e-03
1.633489455930853262e-02, 8.606343888715035613e-05, 9.463147577430571986e-03
1.772897588288203582e-02, 9.968809521984227677e-05, 1.008090386244111201e-02
1.912305720645553903e-02, 1.141640073536908035e-04, 1.068439025066931190e-02
2.051713853002904223e-02, 1.294716004755899676e-04, 1.127441809242289532e-02
2.191121985360254543e-02, 1.455933417582787272e-04, 1.185242143208186175e-02
2.330530117717604863e-02, 1.625125083254928284e-04, 1.241846937957436121e-02
2.469938250074955183e-02, 1.802131216816625257e-04, 1.297378203458296117e-02
2.609346382432305503e-02, 1.986807962817845573e-04, 1.351892346497325474e-02
2.748754514789655823e-02, 2.179014123764619706e-04, 1.405411428233200449e-02
2.888162647147006143e-02, 2.378618076675686403e-04, 1.458031923163865401e-02
3.027570779504356463e-02, 2.585495906230365968e-04, 1.509765120096266677e-02
3.166978911861706436e-02, 2.799525962154277015e-04, 1.560657275675497724e-02
3.306387044219057103e-02, 3.020596049635889649e-04, 1.610764098884075873e-02
3.445795176576407076e-02, 3.248596765223007326e-04, 1.660089872098582595e-02
3.585203308933757743e-02, 3.483422787335445662e-04, 1.708692641457253483e-02
3.724611441291107716e-02, 3.724975333675706584e-04, 1.756591046227837585e-02
3.864019573648458383e-02, 3.973156714166917484e-04, 1.803800808142932283e-02
4.003427706005808356e-02, 4.227874629490404202e-04, 1.850369081369825086e-02
4.142835838363159023e-02, 4.489040047972243821e-04, 1.896299135683497325e-02
4.282243970720508996e-02, 4.756565496318608858e-04, 1.941621445236457050e-02
4.421652103077859663e-02, 5.030368574081349421e-04, 1.986360300842560794e-02
4.561060235435209637e-02, 5.310368027411553702e-04, 2.030519945279413152e-02
4.700468367792559610e-02, 5.596485399393314646e-04, 2.074134886628570262e-02
4.839876500149910277e-02, 5.888645609264468164e-04, 2.117212705410516371e-02
