0.25 -0.00064327 0.0034
0.5 0.0219777 0.000581614
0.75 0.0558512 0.00100008
1.0 0.091181 0.000356348
1.5 0.194485 0.00093805
2.0 0.314815 0.00181334
2.5 0.44431 0.00322979
3.0 0.578053 0.0066712
4.0 0.853131 0.0277919
5.0 1.09012 0.101333
6.0 1.67455 0.152229
