0.125 -0.00107182 0.0044
0.25 -2.42571e-05 0.00360733
0.5 0.00552174 0.000627285
0.75 0.0242046 0.00108272
1.0 0.0368518 0.000820522
1.5 0.102526 0.00167465
2.0 0.178334 0.00328517
2.5 0.274716 0.00412443
3.0 0.37842 0.0085802
4.0 0.514398 0.041992
5.0 0.814877 0.0938494
6.0 1.30891 0.107882
