0.125 -0.000806272 0.0188
0.25 0.0108861 0.0319102
0.5 0.0455272 0.000485213
0.75 0.0974197 0.000811341
1.0 0.148501 0.000331156
1.5 0.28356 0.000616176
2.0 0.430368 0.00120007
2.5 0.586816 0.0021769
3.0 0.742528 0.00450031
4.0 1.09496 0.0167186
5.0 1.35943 0.0125948
6.0 1.74823 0.0363866
